row,col,accum_cells,upstream_km2,offset_m
465,286,27089.0,24.38,44.3
465,836,828045.0,745.24,735.3
465,837,828048.0,745.24,746.0
465,848,828113.0,745.3,921.6
465,849,828115.0,745.3,941.7
465,976,875505.0,787.95,186.4
465,977,875508.0,787.96,164.1
465,978,875509.0,787.96,141.8
465,979,875511.0,787.96,119.5
465,996,875676.0,788.11,73.3
465,997,875678.0,788.11,96.3
465,999,875685.0,788.12,142.3
465,1109,170812.0,153.73,1163.2
465,1172,23581.0,21.22,282.6
465,1495,271777.0,244.6,463.3
465,1999,27653.0,24.89,135.9
465,2000,27649.0,24.88,113.7
465,2001,27521.0,24.77,91.4
465,2002,27519.0,24.77,69.2
465,2764,36578.0,32.92,86.3
465,2902,260958.0,234.86,409.4
465,2923,261271.0,235.14,131.0
465,2937,261515.0,235.36,272.7
465,2938,261529.0,235.38,295.8
465,2951,17324.0,15.59,596.1
465,3084,12515.0,11.26,32.2
465,3280,13745.0,12.37,75.9
465,3281,13767.0,12.39,75.2
465,3282,13773.0,12.4,74.4
465,3283,13775.0,12.4,73.7
465,3284,13779.0,12.4,73.0
465,3285,13818.0,12.44,72.2
465,3297,14176.0,12.76,63.5
465,3304,14311.0,12.88,58.4
465,3305,14317.0,12.89,57.6
465,3310,14360.0,12.92,54.0
465,3392,55632.0,50.07,6.3
465,3404,56609.0,50.95,15.2
465,3407,56735.0,51.06,17.4
465,3427,56952.0,51.26,32.3
465,3428,56961.0,51.26,33.0
465,3429,56967.0,51.27,33.7
465,3430,56976.0,51.28,34.5
465,3431,56985.0,51.29,35.2
465,3432,56989.0,51.29,36.0
465,3433,57031.0,51.33,36.7
465,3434,57039.0,51.34,37.4
465,3435,57042.0,51.34,38.2
465,3436,57049.0,51.34,38.9
465,3437,57052.0,51.35,39.7
465,3469,59065.0,53.16,63.4
465,3495,59533.0,53.58,332.8
465,3520,59809.0,53.83,886.5
465,3561,63800.0,57.42,1344.6
465,3562,63803.0,57.42,1355.0
465,3579,63954.0,57.56,1578.9
465,3649,64659.0,58.19,1225.3
465,3723,67318.0,60.59,1641.7
465,3726,67614.0,60.85,1644.0
465,3730,67637.0,60.87,1647.1
465,3731,67686.0,60.92,1647.9
465,3733,67699.0,60.93,1649.4
465,3734,67701.0,60.93,1650.2
465,3735,67702.0,60.93,1651.0
466,113,53752.0,48.38,96.8
466,285,27082.0,24.37,14.8
466,832,827891.0,745.1,733.3
466,833,827907.0,745.12,739.2
466,834,828040.0,745.24,746.2
466,835,828043.0,745.24,754.4
466,980,875513.0,787.96,117.3
466,981,875518.0,787.97,95.0
466,995,875665.0,788.1,69.5
466,1108,170808.0,153.73,1164.3
466,1171,23579.0,21.22,252.1
466,1495,271794.0,244.61,463.9
466,2003,27367.0,24.63,67.1
466,2004,27361.0,24.62,44.9
466,2763,36576.0,32.92,90.2
466,2903,260889.0,234.8,380.1
466,2924,261329.0,235.2,161.7
466,2925,261334.0,235.2,162.4
466,2926,261342.0,235.21,163.1
466,2927,261348.0,235.21,163.8
466,2928,261350.0,235.22,164.5
466,2929,261353.0,235.22,165.2
466,2934,261487.0,235.34,224.5
466,2935,261499.0,235.35,245.9
466,2936,261506.0,235.36,268.7
466,2951,17323.0,15.59,615.2
466,3085,12507.0,11.26,74.4
466,3278,13539.0,12.19,47.4
466,3279,13547.0,12.19,46.6
466,3286,13825.0,12.44,41.5
466,3296,14136.0,12.72,34.2
466,3306,14333.0,12.9,26.9
466,3309,14354.0,12.92,24.7
466,3393,56558.0,50.9,37.0
466,3394,56562.0,50.91,37.8
466,3403,56608.0,50.95,44.4
466,3408,56747.0,51.07,48.1
466,3425,56942.0,51.25,60.8
466,3426,56947.0,51.25,61.5
466,3470,59072.0,53.16,94.1
466,3471,59073.0,53.17,94.9
466,3492,59491.0,53.54,246.1
466,3493,59502.0,53.55,268.3
466,3494,59525.0,53.57,290.4
466,3521,59916.0,53.92,888.5
466,3522,59923.0,53.93,910.6
466,3523,59934.0,53.94,932.8
466,3524,59959.0,53.96,954.9
466,3525,59966.0,53.97,977.1
466,3559,63770.0,57.39,1296.9
466,3560,63780.0,57.4,1306.3
466,3580,64058.0,57.65,1602.1
466,3581,64061.0,57.65,1596.5
466,3648,64650.0,58.18,1264.5
466,3724,67603.0,60.84,1672.5
466,3725,67608.0,60.85,1673.3
466,3736,67736.0,60.96,1681.7
466,3737,67738.0,60.96,1682.5
466,3738,67761.0,60.98,1683.2
466,3739,67771.0,60.99,1684.0
466,3740,67775.0,61.0,1684.8
466,3741,67784.0,61.01,1685.5
466,3742,67787.0,61.01,1686.3
467,112,53180.0,47.86,67.3
467,283,27074.0,24.37,14.3
467,284,27076.0,24.37,14.7
467,831,827874.0,745.09,758.4
467,982,875579.0,788.02,92.8
467,995,875642.0,788.08,88.8
467,1106,170802.0,153.72,1147.7
467,1107,170804.0,153.72,1167.0
467,1172,23564.0,21.21,281.9
467,1495,271795.0,244.62,464.5
467,2005,27346.0,24.61,17.7
467,2762,36559.0,32.9,94.1
467,2904,260764.0,234.69,350.8
467,2905,260746.0,234.67,320.8
467,2930,261364.0,235.23,197.8
467,2931,261465.0,235.32,204.8
467,2932,261478.0,235.33,215.8
467,2933,261481.0,235.33,230.2
467,2952,17292.0,15.56,657.5
467,3084,12458.0,11.21,79.3
467,3277,13534.0,12.18,18.1
467,3287,13934.0,12.54,10.8
467,3295,14106.0,12.7,5.0
467,3307,14344.0,12.91,3.8
467,3308,14348.0,12.91,4.5
467,3395,56568.0,50.91,68.5
467,3396,56571.0,50.91,69.2
467,3399,56590.0,50.93,71.5
467,3400,56599.0,50.94,72.2
467,3401,56600.0,50.94,72.9
467,3402,56607.0,50.95,73.7
467,3409,56755.0,51.08,78.9
467,3423,56879.0,51.19,89.3
467,3424,56925.0,51.23,90.0
467,3472,59077.0,53.17,125.6
467,3473,59086.0,53.18,126.4
467,3474,59096.0,53.19,127.1
467,3491,59485.0,53.54,203.8
467,3526,59974.0,53.98,979.0
467,3553,63733.0,57.36,1224.6
467,3556,63755.0,57.38,1243.4
467,3557,63766.0,57.39,1251.1
467,3558,63767.0,57.39,1259.4
467,3582,64066.0,57.66,1620.9
467,3642,64633.0,58.17,1370.8
467,3643,64636.0,58.17,1356.4
467,3644,64639.0,58.18,1342.4
467,3645,64643.0,58.18,1329.1
467,3646,64645.0,58.18,1316.2
467,3647,64648.0,58.18,1303.9
467,3743,67794.0,61.01,1717.1
467,3744,67799.0,61.02,1717.8
467,3745,67802.0,61.02,1718.6
467,3746,67804.0,61.02,1719.4
467,3747,67806.0,61.03,1720.1
468,112,53177.0,47.86,37.3
468,281,22860.0,20.57,43.3
468,282,27055.0,24.35,43.8
468,830,827843.0,745.06,785.0
468,983,875586.0,788.03,90.6
468,984,875589.0,788.03,68.3
468,995,875639.0,788.08,108.1
468,1105,170793.0,153.71,1152.8
468,1172,23563.0,21.21,284.5
468,1494,271801.0,244.62,495.1
468,2006,27337.0,24.6,11.6
468,2007,27325.0,24.59,41.6
468,2762,36283.0,32.65,75.0
468,2906,260742.0,234.67,291.5
468,2952,17284.0,15.56,676.6
468,3084,12456.0,11.21,107.6
468,3274,13499.0,12.15,9.7
468,3275,13502.0,12.15,10.4
468,3276,13526.0,12.17,11.2
468,3288,13942.0,12.55,19.9
468,3293,14089.0,12.68,23.6
468,3294,14097.0,12.69,24.3
468,3397,56580.0,50.92,100.0
468,3398,56587.0,50.93,100.7
468,3410,56763.0,51.09,109.6
468,3420,56853.0,51.17,117.0
468,3421,56868.0,51.18,117.8
468,3422,56871.0,51.18,118.5
468,3475,59239.0,53.32,157.8
468,3476,59241.0,53.32,148.7
468,3477,59248.0,53.32,126.6
468,3478,59252.0,53.33,104.4
468,3488,59436.0,53.49,117.1
468,3489,59439.0,53.5,139.2
468,3490,59443.0,53.5,161.4
468,3527,59976.0,53.98,980.9
468,3528,59980.0,53.98,1003.0
468,3529,59987.0,53.99,1025.2
468,3551,63722.0,57.35,1185.9
468,3552,63726.0,57.35,1190.1
468,3554,63741.0,57.37,1200.8
468,3555,63744.0,57.37,1207.2
468,3583,64073.0,57.67,1619.2
468,3637,64618.0,58.16,1475.0
468,3638,64623.0,58.16,1458.5
468,3639,64624.0,58.16,1442.5
468,3640,64628.0,58.17,1426.9
468,3641,64630.0,58.17,1411.7
468,3748,67810.0,61.03,1750.9
468,3749,67832.0,61.05,1751.7
468,3750,67839.0,61.06,1752.4
469,111,53137.0,47.82,7.7
469,280,22853.0,20.57,54.1
469,828,827840.0,745.06,812.0
469,829,827842.0,745.06,812.9
469,985,875592.0,788.03,66.1
469,986,875596.0,788.04,43.8
469,987,875600.0,788.04,21.5
469,988,875603.0,788.04,0.8
469,989,875608.0,788.05,10.7
469,990,875611.0,788.05,12.3
469,991,875632.0,788.07,35.3
469,992,875634.0,788.07,58.3
469,993,875637.0,788.07,81.3
469,994,875638.0,788.07,104.3
469,1104,170789.0,153.71,1159.3
469,1172,23560.0,21.2,290.2
469,1495,271806.0,244.63,465.7
469,2008,27237.0,24.51,71.0
469,2762,36275.0,32.65,55.8
469,2907,260630.0,234.57,262.2
469,2953,17272.0,15.54,718.8
469,3084,12454.0,11.21,136.6
469,3273,13024.0,11.72,39.0
469,3289,13951.0,12.56,50.6
469,3290,14068.0,12.66,51.4
469,3291,14074.0,12.67,52.1
469,3292,14079.0,12.67,52.8
469,3411,56774.0,51.1,140.3
469,3412,56784.0,51.11,141.1
469,3413,56793.0,51.11,141.8
469,3414,56798.0,51.12,142.6
469,3415,56815.0,51.13,143.3
469,3416,56823.0,51.14,144.1
469,3417,56824.0,51.14,144.8
469,3418,56838.0,51.15,145.5
469,3419,56841.0,51.16,146.3
469,3479,59282.0,53.35,102.5
469,3480,59287.0,53.36,80.3
469,3481,59288.0,53.36,58.2
469,3482,59297.0,53.37,36.0
469,3483,59300.0,53.37,13.9
469,3484,59304.0,53.37,8.3
469,3485,59311.0,53.38,30.4
469,3486,59406.0,53.47,52.5
469,3487,59411.0,53.47,74.7
469,3530,60005.0,54.0,1027.1
469,3531,60006.0,54.01,1049.2
469,3532,60021.0,54.02,1071.4
469,3533,60031.0,54.03,1093.5
469,3534,60054.0,54.05,1115.7
469,3535,60063.0,54.06,1137.8
469,3536,60079.0,54.07,1153.0
469,3537,60086.0,54.08,1152.2
469,3538,60087.0,54.08,1151.5
469,3539,60095.0,54.09,1150.7
469,3540,60101.0,54.09,1150.0
469,3541,60105.0,54.09,1149.2
469,3542,60108.0,54.1,1148.5
469,3551,60305.0,54.27,1156.1
469,3584,64078.0,57.67,1618.6
469,3604,64382.0,57.94,1671.1
469,3605,64383.0,57.94,1671.9
469,3606,64391.0,57.95,1672.6
469,3607,64392.0,57.95,1673.4
469,3608,64394.0,57.95,1674.1
469,3609,64403.0,57.96,1674.9
469,3610,64406.0,57.97,1675.7
469,3611,64408.0,57.97,1676.4
469,3619,64519.0,58.07,1682.5
469,3620,64521.0,58.07,1683.2
469,3636,64614.0,58.15,1516.7
469,3751,67840.0,61.06,1783.2
470,111,53118.0,47.81,22.3
470,276,22459.0,20.21,18.5
470,277,22467.0,20.22,4.5
470,278,22468.0,20.22,27.5
470,279,22842.0,20.56,50.4
470,827,827665.0,744.9,841.4
470,1103,169650.0,152.68,1167.4
470,1171,23556.0,21.2,270.7
470,1496,271808.0,244.63,436.3
470,1497,272014.0,244.81,406.3
470,2008,27232.0,24.51,70.4
470,2761,36272.0,32.64,59.8
470,2908,260623.0,234.56,232.9
470,2909,260620.0,234.56,202.9
470,2910,260584.0,234.53,172.9
470,2954,17252.0,15.53,761.1
470,3083,12419.0,11.18,163.0
470,3271,13011.0,11.71,67.5
470,3272,13016.0,11.71,68.2
470,3543,60113.0,54.1,1117.8
470,3551,60298.0,54.27,1126.4
470,3585,64123.0,57.71,1619.1
470,3586,64126.0,57.71,1640.9
470,3600,64351.0,57.92,1698.1
470,3601,64359.0,57.92,1698.8
470,3602,64360.0,57.92,1699.6
470,3603,64364.0,57.93,1700.3
470,3612,64448.0,58.0,1707.2
470,3613,64454.0,58.01,1707.9
470,3614,64479.0,58.03,1708.7
470,3615,64486.0,58.04,1709.4
470,3616,64489.0,58.04,1710.2
470,3617,64493.0,58.04,1710.9
470,3618,64496.0,58.05,1711.7
470,3621,64524.0,58.07,1714.0
470,3622,64529.0,58.08,1714.7
470,3623,64532.0,58.08,1715.5
470,3633,64601.0,58.14,1593.1
470,3634,64606.0,58.15,1575.5
470,3635,64609.0,58.15,1558.3
470,3752,67847.0,61.06,1813.9
471,110,53109.0,47.8,51.8
471,275,22452.0,20.21,22.1
471,826,827663.0,744.9,870.9
471,1102,169641.0,152.68,1176.9
471,1170,23405.0,21.06,256.8
471,1171,23414.0,21.07,283.1
471,1497,272018.0,244.82,400.3
471,2009,27217.0,24.5,99.8
471,2761,36269.0,32.64,40.6
471,2911,260578.0,234.52,143.7
471,2912,260572.0,234.51,113.7
471,2954,17246.0,15.52,780.2
471,3082,12411.0,11.17,195.2
471,3263,12884.0,11.6,91.6
471,3264,12886.0,11.6,92.4
471,3265,12890.0,11.6,93.1
471,3266,12894.0,11.6,93.8
471,3267,12898.0,11.61,94.6
471,3268,12971.0,11.67,95.3
471,3269,12972.0,11.67,96.0
471,3270,12995.0,11.7,96.8
471,3544,60267.0,54.24,1087.0
471,3545,60272.0,54.24,1086.3
471,3550,60294.0,54.26,1092.9
471,3587,64204.0,57.78,1642.8
471,3588,64231.0,57.81,1664.9
471,3589,64234.0,57.81,1687.1
471,3599,64339.0,57.91,1727.3
471,3624,64555.0,58.1,1746.2
471,3625,64559.0,58.1,1747.0
471,3626,64565.0,58.11,1747.8
471,3627,64578.0,58.12,1728.3
471,3628,64579.0,58.12,1709.0
471,3629,64586.0,58.13,1690.0
471,3630,64593.0,58.13,1671.3
471,3631,64596.0,58.14,1653.0
471,3632,64598.0,58.14,1635.0
471,3753,67848.0,61.06,1844.7
472,109,53085.0,47.78,81.3
472,274,22425.0,20.18,25.8
472,825,827656.0,744.89,900.4
472,1100,169636.0,152.67,1173.7
472,1101,169639.0,152.68,1187.9
472,1169,23403.0,21.06,249.4
472,1497,272021.0,244.82,381.0
472,2009,27214.0,24.49,99.1
472,2761,36218.0,32.6,21.5
472,2913,260565.0,234.51,84.4
472,2954,17232.0,15.51,799.4
472,3081,12385.0,11.15,230.7
472,3546,60276.0,54.25,1055.9
472,3547,60280.0,54.25,1056.5
472,3548,60282.0,54.25,1057.8
472,3549,60290.0,54.26,1060.0
472,3590,64239.0,57.82,1689.0
472,3591,64242.0,57.82,1711.1
472,3592,64249.0,57.82,1733.3
472,3593,64255.0,57.83,1752.7
472,3597,64277.0,57.85,1755.8
472,3598,64286.0,57.86,1756.5
472,3754,74082.0,66.67,1838.2
473,109,53080.0,47.77,111.3
473,273,22397.0,20.16,29.4
473,824,827654.0,744.89,929.8
473,1098,169610.0,152.65,1174.2
473,1099,169629.0,152.67,1187.0
473,1169,23383.0,21.04,268.7
473,1497,272027.0,244.82,361.8
473,2010,27180.0,24.46,128.5
473,2630,13515.0,12.16,218.4
473,2761,36203.0,32.58,2.3
473,2914,260551.0,234.5,55.1
473,2915,260518.0,234.47,25.1
473,2953,17080.0,15.37,795.4
473,3080,12374.0,11.14,268.2
473,3594,64266.0,57.84,1757.3
473,3595,64272.0,57.84,1779.5
473,3596,64275.0,57.85,1785.0
473,3754,74084.0,66.68,1808.4
473,3756,74097.0,66.69,1815.9
473,3757,74103.0,66.69,1820.4
474,108,53029.0,47.73,140.8
474,131,19631.0,17.67,165.8
474,132,19627.0,17.66,188.2
474,133,19618.0,17.66,210.5
474,272,22393.0,20.15,33.1
474,822,827641.0,744.88,958.8
474,823,827648.0,744.88,959.3
474,1097,169606.0,152.65,1189.8
474,1168,23263.0,20.94,264.9
474,1497,272030.0,244.83,342.6
474,2009,18451.0,16.61,97.9
474,2631,13526.0,12.17,216.4
474,2762,36195.0,32.58,39.9
474,2916,260512.0,234.46,4.2
474,2951,17064.0,15.36,768.3
474,2952,17074.0,15.37,791.4
474,3079,12360.0,11.12,307.0
474,3755,74088.0,66.68,1782.1
474,3758,74109.0,66.7,1795.9
475,108,53023.0,47.72,170.8
475,130,19642.0,17.68,123.5
475,134,19598.0,17.64,212.8
475,271,22390.0,20.15,36.7
475,820,827633.0,744.87,955.1
475,821,827639.0,744.88,985.1
475,1096,169600.0,152.64,1206.6
475,1167,23261.0,20.93,261.2
475,1496,272035.0,244.83,346.4
475,2009,18449.0,16.6,97.3
475,2631,13541.0,12.19,236.6
475,2763,36164.0,32.55,82.2
475,2917,260504.0,234.45,33.5
475,2949,17046.0,15.34,741.3
475,2950,17062.0,15.36,764.4
475,3079,12349.0,11.11,334.8
475,3759,74115.0,66.7,1754.2
475,3760,74131.0,66.72,1733.0
475,3765,74533.0,67.08,1631.3
475,3766,74536.0,67.08,1611.8
475,3775,74723.0,67.25,1453.0
475,3776,74725.0,67.25,1437.4
475,3777,74732.0,67.26,1422.2
475,3778,74733.0,67.26,1407.6
475,3825,77315.0,69.58,1215.0
475,3826,77317.0,69.59,1214.2
475,3827,77367.0,69.63,1213.5
476,89,30860.0,27.77,191.9
476,90,30889.0,27.8,192.4
476,91,30901.0,27.81,192.9
476,108,53015.0,47.71,200.8
476,128,19661.0,17.69,58.8
476,129,19659.0,17.69,81.1
476,135,19579.0,17.62,215.1
476,270,22332.0,20.1,40.4
476,814,826897.0,744.21,774.6
476,815,826946.0,744.25,804.6
476,816,826949.0,744.25,834.6
476,817,826954.0,744.26,864.6
476,818,826956.0,744.26,894.6
476,819,827624.0,744.86,924.6
476,1095,169594.0,152.63,1224.7
476,1166,21063.0,18.96,257.4
476,1496,272036.0,244.83,327.1
476,2009,18440.0,16.6,96.6
476,2632,13549.0,12.19,234.6
476,2763,36160.0,32.54,101.3
476,2917,260500.0,234.45,32.8
476,2937,16904.0,15.21,524.4
476,2938,16917.0,15.23,538.9
476,2939,16927.0,15.23,554.7
476,2940,16940.0,15.25,571.6
476,2941,16955.0,15.26,589.5
476,2942,16977.0,15.28,608.4
476,2943,16982.0,15.28,628.1
476,2944,16995.0,15.3,648.7
476,2945,17003.0,15.3,669.9
476,2946,17018.0,15.32,691.8
476,2947,17022.0,15.32,714.3
476,2948,17037.0,15.33,737.3
476,3079,12335.0,11.1,363.0
476,3761,74519.0,67.07,1690.6
476,3762,74521.0,67.07,1669.7
476,3763,74522.0,67.07,1649.1
476,3764,74523.0,67.07,1628.7
476,3767,74538.0,67.08,1569.5
476,3773,74715.0,67.24,1460.7
476,3774,74717.0,67.25,1443.9
476,3779,74734.0,67.26,1366.9
476,3824,77305.0,69.57,1185.8
477,84,30763.0,27.69,219.6
477,85,30775.0,27.7,220.1
477,86,30845.0,27.76,220.5
477,87,30854.0,27.77,221.0
477,88,30856.0,27.77,221.5
477,92,31449.0,28.3,223.3
477,93,31455.0,28.31,223.8
477,94,31461.0,28.31,224.3
477,107,32531.0,29.28,230.4
477,108,20473.0,18.43,230.8
477,126,19693.0,17.72,5.9
477,127,19690.0,17.72,16.4
477,135,19568.0,17.61,195.1
477,269,22321.0,20.09,44.0
477,813,826895.0,744.21,744.1
477,1094,169589.0,152.63,1244.0
477,1166,21061.0,18.95,276.7
477,1494,272049.0,244.84,354.0
477,1495,272038.0,244.83,330.9
477,2009,18430.0,16.59,96.0
477,2632,13557.0,12.2,254.8
477,2764,36121.0,32.51,143.6
477,2918,260485.0,234.44,67.1
477,2934,16881.0,15.19,518.0
477,2935,16890.0,15.2,527.6
477,2936,16894.0,15.2,538.7
477,3079,11581.0,10.42,391.5
477,3768,74540.0,67.09,1527.3
477,3769,74542.0,67.09,1508.3
477,3773,74699.0,67.23,1436.0
477,3779,74740.0,67.27,1340.5
477,3802,75224.0,67.7,1172.8
477,3803,75235.0,67.71,1172.1
477,3823,77212.0,69.49,1156.6
478,82,30397.0,27.36,226.0
478,83,30405.0,27.36,249.0
478,95,31467.0,28.32,254.7
478,106,32519.0,29.27,259.9
478,109,20404.0,18.36,261.3
478,124,19703.0,17.73,70.6
478,125,19696.0,17.73,48.3
478,136,19562.0,17.61,197.4
478,269,22315.0,20.08,24.7
478,806,826881.0,744.19,533.6
478,807,826882.0,744.19,563.6
478,808,826884.0,744.2,593.6
478,809,826886.0,744.2,623.6
478,810,826888.0,744.2,653.6
478,811,826890.0,744.2,683.6
478,812,826892.0,744.2,713.6
478,1093,169585.0,152.63,1264.4
478,1165,21058.0,18.95,272.9
478,1487,277438.0,249.69,495.9
478,1493,272050.0,244.84,357.8
478,2009,16457.0,14.81,95.4
478,2633,13770.0,12.39,252.8
478,2764,36104.0,32.49,162.7
478,2918,260481.0,234.43,82.6
478,2933,16869.0,15.18,515.5
478,3079,11577.0,10.42,420.2
478,3770,74637.0,67.17,1466.1
478,3771,74686.0,67.22,1447.5
478,3772,74697.0,67.23,1429.4
478,3779,74799.0,67.32,1314.3
478,3780,74801.0,67.32,1299.8
478,3800,75052.0,67.55,1144.4
478,3801,75054.0,67.55,1143.6
478,3804,75242.0,67.72,1141.3
478,3806,75252.0,67.73,1139.7
478,3807,75253.0,67.73,1139.0
478,3812,77124.0,69.41,1135.1
478,3813,77127.0,69.41,1134.3
478,3816,77138.0,69.42,1132.0
478,3817,77160.0,69.44,1131.2
478,3822,77211.0,69.49,1127.4
479,80,30376.0,27.34,199.5
479,81,30392.0,27.35,222.4
479,96,32213.0,28.99,285.2
479,97,32221.0,29.0,285.7
479,98,32268.0,29.04,286.1
479,104,32512.0,29.26,288.9
479,105,32515.0,29.26,289.4
479,110,20403.0,18.36,291.8
479,111,20395.0,18.36,292.2
479,115,20347.0,18.31,291.7
479,116,20332.0,18.3,269.4
479,117,20329.0,18.3,247.0
479,118,20247.0,18.22,224.7
479,119,20177.0,18.16,202.3
479,120,20176.0,18.16,180.0
479,121,20163.0,18.15,157.7
479,122,19733.0,17.76,135.3
479,123,19706.0,17.74,113.0
479,136,19558.0,17.6,177.4
479,268,22307.0,20.08,28.4
479,804,826873.0,744.19,473.1
479,805,826875.0,744.19,503.1
479,1090,169512.0,152.56,1272.9
479,1091,169515.0,152.56,1279.1
479,1092,169576.0,152.62,1285.9
479,1166,21033.0,18.93,315.2
479,1486,277442.0,249.7,499.7
479,1488,272912.0,245.62,453.7
479,1492,272051.0,244.85,361.6
479,2009,16447.0,14.8,94.8
479,2634,13777.0,12.4,250.7
479,2765,36101.0,32.49,205.0
479,2918,260474.0,234.43,101.8
479,2933,16856.0,15.17,519.5
479,3079,11569.0,10.41,449.0
479,3781,74804.0,67.32,1259.3
479,3782,74808.0,67.33,1245.6
479,3783,74814.0,67.33,1232.5
479,3796,75004.0,67.5,1122.7
479,3799,75041.0,67.54,1115.3
479,3805,75246.0,67.72,1110.5
479,3808,75257.0,67.73,1108.2
479,3812,75307.0,67.78,1105.1
479,3814,77131.0,69.42,1103.6
479,3815,77135.0,69.42,1102.8
479,3818,77166.0,69.45,1100.5
479,3819,77169.0,69.45,1099.7
479,3821,77206.0,69.49,1098.1
480,79,30281.0,27.25,195.8
480,99,32276.0,29.05,316.6
480,101,32481.0,29.23,317.5
480,102,32484.0,29.24,318.0
480,103,32487.0,29.24,318.5
480,112,20392.0,18.35,322.7
480,113,20382.0,18.34,323.2
480,114,20372.0,18.33,323.6
480,136,19545.0,17.59,157.3
480,268,22282.0,20.05,9.1
480,793,812814.0,731.53,142.6
480,794,812824.0,731.54,172.6
480,800,826852.0,744.17,352.6
480,801,826858.0,744.17,382.6
480,802,826861.0,744.17,412.6
480,803,826866.0,744.18,442.6
480,1088,169502.0,152.55,1266.5
480,1089,169505.0,152.55,1289.5
480,1163,21024.0,18.92,265.4
480,1164,21025.0,18.92,288.4
480,1165,21030.0,18.93,311.4
480,1486,277443.0,249.7,480.5
480,1489,272906.0,245.62,411.4
480,1490,272905.0,245.61,388.4
480,1491,272902.0,245.61,365.3
480,2009,16444.0,14.8,87.3
480,2635,13787.0,12.41,248.7
480,2636,13807.0,12.43,226.5
480,2637,13813.0,12.43,204.3
480,2638,13816.0,12.43,182.1
480,2639,13818.0,12.44,159.9
480,2640,13854.0,12.47,137.7
480,2641,13882.0,12.49,115.6
480,2765,36071.0,32.46,224.1
480,2919,260469.0,234.42,144.0
480,2933,16844.0,15.16,525.2
480,3079,11559.0,10.4,478.0
480,3784,74816.0,67.33,1192.6
480,3785,74823.0,67.34,1180.4
480,3786,74826.0,67.34,1168.9
480,3787,74870.0,67.38,1158.0
480,3789,74876.0,67.39,1138.4
480,3790,74886.0,67.4,1129.6
480,3791,74980.0,67.48,1121.5
480,3793,74989.0,67.49,1107.7
480,3794,74994.0,67.49,1102.0
480,3795,74996.0,67.5,1097.0
480,3797,75005.0,67.5,1089.6
480,3798,75037.0,67.53,1087.0
480,3809,75300.0,67.77,1077.4
480,3810,75302.0,67.77,1076.7
480,3811,75305.0,67.77,1075.9
480,3820,77173.0,69.46,1068.9
481,77,30272.0,27.24,169.3
481,78,30275.0,27.25,192.2
481,100,32473.0,29.23,347.1
481,136,19539.0,17.59,137.3
481,267,22277.0,20.05,12.7
481,789,812786.0,731.51,22.1
481,790,812791.0,731.51,52.1
481,791,812807.0,731.53,82.1
481,792,812809.0,731.53,112.1
481,795,812826.0,731.54,202.1
481,796,812829.0,731.55,232.1
481,797,826810.0,744.13,262.1
481,798,826814.0,744.13,292.1
481,799,826820.0,744.14,322.1
481,1087,169479.0,152.53,1262.8
481,1159,11322.0,10.19,192.6
481,1161,20824.0,18.74,238.6
481,1163,21022.0,18.92,284.6
481,1486,277465.0,249.72,461.2
481,2010,16392.0,14.75,89.4
481,2642,13896.0,12.51,113.5
481,2741,35484.0,31.94,22.8
481,2742,35497.0,31.95,23.4
481,2765,36066.0,32.46,243.3
481,2918,260461.0,234.41,140.1
481,2933,16840.0,15.16,532.5
481,3079,11475.0,10.33,507.2
481,3788,74872.0,67.38,1119.5
481,3792,74984.0,67.49,1085.1
482,76,30246.0,27.22,165.6
482,137,19513.0,17.56,139.6
482,267,22261.0,20.03,6.6
482,787,812766.0,731.49,38.4
482,788,812775.0,731.5,8.4
482,796,13980.0,12.58,231.6
482,1086,169475.0,152.53,1259.0
482,1158,11299.0,10.17,188.9
482,1160,11344.0,10.21,234.9
482,1162,20838.0,18.75,280.9
482,1482,277517.0,249.77,534.1
482,1483,277486.0,249.74,511.1
482,1485,277467.0,249.72,465.0
482,2010,16387.0,14.75,69.2
482,2011,16381.0,14.74,91.5
482,2642,13898.0,12.51,133.7
482,2739,35475.0,31.93,51.4
482,2740,35477.0,31.93,52.1
482,2743,35501.0,31.95,54.1
482,2744,35516.0,31.96,54.8
482,2765,36065.0,32.46,262.4
482,2918,260457.0,234.41,159.2
482,2934,16795.0,15.12,569.8
482,3080,11412.0,10.27,530.5
483,75,29830.0,26.85,162.0
483,137,19498.0,17.55,119.6
483,266,22257.0,20.03,2.9
483,780,812480.0,731.23,179.1
483,781,812483.0,731.23,178.6
483,782,812490.0,731.24,178.1
483,783,812494.0,731.24,158.9
483,784,812500.0,731.25,128.9
483,785,812762.0,731.49,98.9
483,786,812763.0,731.49,68.9
483,794,13969.0,12.57,171.1
483,795,13974.0,12.58,201.0
483,1085,169463.0,152.52,1255.3
483,1158,11296.0,10.17,208.1
483,1482,277519.0,249.77,514.9
483,1484,277484.0,249.74,468.8
483,2011,16362.0,14.73,71.3
483,2642,13905.0,12.51,133.8
483,2659,32707.0,29.44,26.8
483,2660,32717.0,29.45,27.5
483,2661,32720.0,29.45,28.2
483,2662,32724.0,29.45,28.9
483,2663,32731.0,29.46,29.6
483,2664,32738.0,29.46,30.2
483,2665,33029.0,29.73,30.9
483,2713,34860.0,31.37,9.9
483,2714,34905.0,31.41,13.2
483,2715,34918.0,31.43,36.2
